Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,13.45486
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,12.42376
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,8.83974
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,18.37664
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,81.76173
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,86.57148
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,87.86404
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,86.66381
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,83.78153
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,58.40253
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,70.99807
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,67.62318
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,57.3818
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,58.73007
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,33.3703
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,51.21424
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,38.52713
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,37.61867
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,None,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,44.42279
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,28.69
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,47.06899
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,55.56798
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,50.40141
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,49.45863
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,53.53613
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,45.21182
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,42.5072
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,7.24
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,20.99483
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,29.26924
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,27.75919
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,22.11862
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,28.37766
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,21.80357
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,23.72583
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,3.41
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,4.87953
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,10.30092
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,4.26005
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,6.41208
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,8.43959
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,9.78063
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,8.28122
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,25.72551
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,35.82285
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,31.05067
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,19.67649
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,25.30856
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,7.58182
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,9.56153
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,14.55943
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,4.33918
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,5.69046
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.55876
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,1.16808
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,1.20916
2018,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,5.19317
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,41.05714
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,55.92391
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,49.41888
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,43.07852
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,38.0059
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,19.1573
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,26.09998
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,22.31097
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,17.06138
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,11.54545
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,,3.73766
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,,6.8735
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,,0.83142
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,,2.15012
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,,5.15808
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,52.11718
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,61.0605
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,55.36284
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,55.70566
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,51.77027
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,16.51508
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,31.68316
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,27.44536
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,27.08338
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,28.16002
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,3.13704
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,11.07393
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,5.31124
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,9.30438
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,7.6516
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,63.81461
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,76.18143
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,74.93437
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,71.65142
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,67.37599
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,35.29935
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,48.74529
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,42.34801
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,32.90044
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,36.93688
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,8.98977
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,9.84586
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,7.48713
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,5.76525
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,13.74879
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,74.57305
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,88.45429
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,89.49543
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,83.94143
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,82.06873
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,52.11562
