Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.46655
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.19503
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.13852
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.24366
2012,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.24388
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.12213
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.21032
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.27032
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.28852
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.30109
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.18375
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.8759
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.73855
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.76192
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.74703
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.56813
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.9143
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.00487
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.42961
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.31095
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,2.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.59006
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.41465
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.67764
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.95271
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.22332
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.84965
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.67788
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.81749
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.95145
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.88694
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.74118
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.93951
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.59684
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q2,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,1.37417
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q2,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.92916
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q2,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,2.0
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q2,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.30844
